estado_sht,clave_sht,glg_andesita,glg_conglomerado,glg_volcanoclastico,glg_n_a,glg_aluvial,glg_brecha_sedimentaria,glg_dacita,glg_brecha_volcanica_basica,glg_brecha_volcanica_intermedia,glg_lacustre,glg_toba_basica,glg_basalto,glg_basalto_brecha_volcanica_basica,glg_toba_basica_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_toba_intermedia,glg_caliza,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,glg_basalto_toba_basica,suelo1_feozem,suelo1_luvisol,suelo1_andosol,suelo1_n_a,suelo1_vertisol,suelo1_fluvisol,suelo1_planosol,suelo1_litosol,suelo1_regosol,suelo1_cambisol,suelo1_solonchak,suelo1_histosol,suelo1_gleysol,suelo1_acrisol,suelo1_rendzina,suelo1_castanozem,suelo2_andosol,suelo2_feozem,suelo2_litosol,suelo2_vertisol,suelo2_n_a,suelo2_planosol,suelo2_luvisol,suelo2_ninguno,suelo2_gleysol,suelo2_fluvisol,suelo2_cambisol,suelo2_solonchak,suelo2_histosol,suelo2_regosol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castanozem,usv_10101040104,usv_20201010400,usv_20201020600,usv_21302030300,usv_10101040103,usv_10102040104,usv_30000000031,usv_20105010400,usv_20202010400,usv_10101010304,usv_20105020600,usv_30000000032,usv_20104010400,usv_20201010500,usv_10102040102,usv_20103010400,usv_20105020500,usv_20906010400,usv_10102040204,usv_20103020600,usv_20104020600,usv_10301030304,usv_10201040304,usv_20103020500,usv_10103040104,usv_20104020500,usv_30000000030,usv_20202020500,usv_21007030400,usv_21201030300,usv_20802010400,usv_20202020600,usv_20907010400,usv_20301010400,usv_20602020600,usv_20602020500,usv_20301020600,usv_20905010400,usv_20301020500,usv_21301030300,usv_20602010400,usv_10102040103,usv_20106020500,usv_20106020600,usv_21002010400,usv_20804010400,slope_min,slope_max,slope_median,slope_mean,slope_sd
Morelos,S-050,0,0,0,0,0,5.587509937784658,0,0,0,0,0,0,0,0,618.345384762341,0,0,0,0,0,0,0,0,0,338.14902600773814,0,0,0,0,0,0,0,0,0,0,0,0,285.7838686924519,0,0,0,0,0.09756416452620179,338.05146184321194,0,0,285.7838686924519,0,0,0,0,0,0,0,0,0,0,0,138.62733485926734,0,0,479.9886348550561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.316924985841848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6625706824096018,4.683615636813551,2.4739091509827853,2.6232632972138754,0.8335228279317703
Morelos,S-053,0,0,0,0,0,477.6503114174228,0,0,0,0,0,182.35482302856195,0,0,0,0,0,0,327.58243015190897,0,0,0,0,0,715.3201381748012,0,94.92362687254624,0,0,0,0,0,0,0,0,0,0,0,177.34379955054584,0,0,0,839.6651245958517,0,0,0,0,0,0,0,0,0,0,0,147.9224400020415,0,0,0,337.2011034252081,0,160.98194957922783,0,0,0,0,0,0,0,0,0,0,104.6579749988936,0,0,28.39702189523429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.3495146992933,0,0,0,0,0,0,0,0,0,0,0,1.4980509206502681,23.478902211904344,5.0919407340493414,7.44909553140603,5.025435073175573
Estado de Mexico,E-175,0,0,0,0,0,0.15445670411102475,0,0,0,0,0,0,0,0,1198.4591296832643,0,0,0,0,0,0,0,0,0,793.8983372352205,0,8.623789302758407,0,0,0,0,0,0,0,0,0,0,396.0914598493301,0,0,396.0914598493301,8.623789302758407,0,793.8983372352205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.3952944925288,0,0,387.42479276326367,145.77989803219327,0,0,0,0.013601099129114301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8267666218902467,8.500849836339535,3.2490831979553145,3.48675570538449,1.6233067418448668
Morelos,S-052,0,0,0,0,0,383.0476688750124,0,0,0,0,0,761.04788986079,0,0,0,0,0,0,118.24643996031713,0,0,0,0,0,1026.9611261330056,0,113.3942011094302,0,45.55599034492986,0,0,0,0,0,0,0,0,0,76.43068110873196,0,0,45.55599034492986,514.1009638176141,0,0,0,0,0,0,0,0,0,0,0,702.6850445335535,0,0,0,240.63321391151376,0,60.523386475602166,68.16705141039175,0,0,0,0,0,0,0,10.066116519765464,0,100.9348570569167,0,0,12.972856805724092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.0445165162478,0,0,0,0,0,0,0,0,0,0,0,1.162946957683117,24.389963602437142,5.855313946784927,6.352437872928836,4.430248193079224
Estado de Mexico,E-127,0,0,0,0,0,445.9336689459594,0,0,0,0,0,0,0,0,1203.5269013012455,0,59.507004603364415,0,0,0,0,0,0,0,998.0958107942594,0,304.14122593946456,0,0,0,0,0,0,0,0,0,0,143.97202251577477,262.7585156009063,0,95.13163134441884,304.14122593946456,301.30482132861067,959.5495050665551,0,0,48.84039117135592,0,0,0,0,0,0,0,0,0,0,0,707.3030993392946,0,122.65852745694184,267.9071206688297,13.874230402016826,0,0,21.592234318474308,89.43413255228751,0,0,67.5386978257686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0886431277439,0,0,95.13538236206118,29.435506797125377,0,0,0,0,0,0,0,0,0,0,0.7369321166558591,11.267396005022508,3.4735643964492993,4.514332600777741,2.881492653396721
Morelos,S-009,0,0,0,0,111.2401855060708,0,0,0,0,0,0,0,0,0,1153.5584923251197,0,0,0,0,0,0,0,0,0,602.9584679416702,0,0.3741625390332192,239.4652123490261,82.6238874763161,0,0,0,0,0,0,0,0,339.37694752506866,0,0,339.37694752506866,82.99805001534932,0,602.9584679416702,239.4652123490261,0,0,0,0,0,0,0,0,0,0,0,0,0,468.33738071197706,0,0,323.5770526821245,0,0,0,0,0,0,0,343.9252389930268,0,0,96.51180519841887,0,0,0,0,0,0,0,0,0,0,0,32.44720024583191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40203951249377506,6.376387940374489,2.227415957752425,2.5429667741118815,1.183495504107548
Estado de Mexico,E-176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190.729469973092,0,0,0,0,0,0,0,0,0,1520.3541726726178,0,0.3507514932368416,0,128.80549554420637,0,0,0,0,0,0,0,0,541.2190502628681,0,0,541.2190502628681,129.1562470374432,0,1520.3541726726178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.6812104596686,0,0,1185.8696014897891,0.4463396834069863,0,0,0,0,0,0,13.778186794489622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.95413154559716,0,0,0,0,0,0,0,0,0,0,0,0.4093496740394811,7.770501478165181,2.9298613016215613,3.187052582497107,1.2782528798934616
Morelos,S-006,4.256057947672345,0,0,0,49.00956414254136,0,0,0,0,0,0,0,0,0,1507.492715191606,0,0,0,0,0,0,0,0,0,922.0315741607711,0,206.22699664951472,72.23287074415936,47.184248650843905,0,0,0,0,0,0,0,0,313.0826473613326,0,0,313.0826473613326,253.41124530035862,0,922.0315741607711,72.23287074415936,0,0,0,0,0,0,0,0,0,0,0,0,0,571.1989411511702,0,0,202.2551803264972,0,0,0,222.6572058808823,41.26649838260603,0,0,477.4599405376056,0,0,45.920571003267405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8931380169386678,8.863718725044219,2.5976497786966584,3.225430359841492,1.787834695677381
Estado de Mexico,E-178,0,0,0,0,0,189.701857756586,0,0,0,0,0,0,0,0,985.0440142380188,0,1283.305551462018,0,0.8465524527017028,0,0,0,0,0,819.5920837304545,0,0,0,0,0,0,0,0,0,0,0,0,474.82314581519216,1164.4827463637228,0,0,0,1414.0420495299036,570.0327805642737,0,0,474.82314581519216,0,0,0,0,0,0,0,0,0,0,0,105.52733474379387,0,341.2568387143168,828.9596867828669,0,0,0,0,0,0,0,0,0,228.54479737301097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.7458848094049,227.86343348588093,0,0,0,0,0,0,0,0,0,0,0.47358770350990737,10.34432041422986,3.929376570965571,4.262778710166513,2.1229970935902767
Morelos,S-054,0,0,0,0,0.7554115618897137,4.267653069929593,0,0,0,0,0,138.50101883871818,0,0,294.85876807621605,0,890.8403625695324,0,5.845899810122419,0,0,0,0,0,123.99350991204959,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.0756040142767,0,0,0,1237.0059253339746,0,0,0,0,0,0,0,0,0,0,0,98.06318859235179,0,0,0,60.48700957187924,0,84.45668874736576,308.7236148752954,0,0,0,0,0,0,0,0,0,0.6976351275049151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.7041656043809,0,0,0,0,0,0,0,0,0,0,0,1.7746110347212256,10.524435611621422,5.089598732561894,5.503716533534641,2.007452980979558
Estado de Mexico,E-179,0,0,0,0,1.117384148073569,0,0,0,0,0,0,410.7908673239947,0,0,0,0,0.020657906654663386,0,127.80854326394387,20.672853814094328,0,0,0,0,552.9125904735191,0,0,0,4.353943793436233,0,0,0,0,0,0,0,0,0,3.143772189855407,0,0,4.353943793436233,3.143772189855407,0,0,0,0,0,0,0,0,0,0,0,552.9125904735191,0,0,0,67.6734193310705,0,0,44.209528322261626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.527358803399,0,0,0,0,0,0,0,0,0,0,0,2.1885384512423234,7.731201231178859,4.59053132639517,4.702188767596219,1.755253738790774
Morelos,S-008,0,0,0,0,0,0,67.95392946270879,0,0,0,0,0,0,0,1708.7293678331037,0,0,0,0,0,0,0,0,0,901.410811593335,0,14.428974992777036,31.623822533132046,479.26493459254567,0,0,0,0,0,0,0,0,349.9547560247541,0,0,349.9547560247541,493.69390958532273,0,901.410811593335,31.623822533132046,0,0,0,0,0,0,0,0,0,0,0,0,0,675.8496435751439,0,0,375.8178976186915,0,0,0,11.863255107867719,0,0,0,713.1525009944471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095521849978304,8.349220494905154,2.2382686896528803,2.5375637107409905,1.313814734090421
Morelos,S-005,214.43946827556218,0,0,0,90.38393257160484,0,0,255.07323131890914,0,0,0,2369.1962499151214,526.5944879067304,0,3038.342358850276,0,0,0,0,0,0,0,0,0,425.3060152078638,0,2446.99653866494,1307.9958363795947,0,0,0,1001.1288329158297,0,0,0,0,0,1312.6025056710773,0,0,2354.050227237002,637.2345637128467,708.770991084978,425.3060152078638,1307.9958363795947,0,0,433.39387442921515,0,0,627.2782207878051,0,0,0,0,0,0,0,993.61729404897,47.85095971297491,0,926.4797206181164,0,0,0,548.1897707819485,75.59849840178327,0,186.58634184430392,1948.0475485150034,867.9856788124401,0,0,276.60969610834104,0.8809523861537688,0,0,0,398.9497289144303,0,0,0,0,0,0,0,0,0,0,0,0,222.04713731976133,0,0,0,0,1.18640137518025,0,0,0,0,0,0,0,0.1171204892955443,15.861619715927574,4.043911335306532,4.581057143513366,2.6698303712659524
Morelos,S-060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.59484218159,0,860.5496151841517,0,0,0,11.79002849749364,0,0,0,564.7327737078497,0,0,0,48.98773532482857,0,0,0,0,0,0,0,0,0,1117.2139768306035,0,0,48.98773532482857,1117.2139768306035,564.7327737078497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.31446156526437,0,0,161.55790429511853,0,0,0,0,0,0,0,28.096248984427657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.6686978691307,182.2971731491519,0,0,0,0,0,0,0,0,0,0,0.17221711378673865,7.51324427548045,2.7587248358236023,3.1169008125511333,1.9273885556700059
Estado de Mexico,E-132,0,17.914996884735157,0,0,0,1345.2669600648258,0,0,0,0,0,3148.14056871537,0,0,308.08061766420235,0,2413.273018699571,773.9985688316096,0,0,0,0,0,0,1995.6198284221634,0,1625.5261538619934,0,1226.727698637277,0,0,0,64.27452569761552,0,0,0,0,202.36710696177911,2892.159417279392,0,1190.008415063957,1226.727698637277,4885.507131051507,219.75707277792247,0,0,0,205.18019127187438,0,0,0,0,0,0,77.12711509590373,202.36710696177911,0,0,1902.9836057517978,343.38591484681433,1744.1142454161507,510.35345791711313,0,624.911856564532,0,18.754149195654808,0,0,0,142.74579587523903,19.366179523159843,0,0,0,1.1609759496336571,0,0,0,0.985021407826338,0,0,0,0,0,0,0,0,0,0,0,0,19.95642408765154,1100.1969578336384,96.45301115737972,0,0,0,0,11.17403274310343,261.5798046071971,62.39455379661896,934.7425775553942,211.41616663193952,0,0.42751171576355756,24.646559092942358,7.56842958153886,8.308142082713108,4.847441219301118
Morelos,S-061,0,0,0,0,39.1964547954042,0,0,0,0,0,0,192.25376730869095,0,0,3172.6014548108947,0,544.6174845291984,0,0,0,79.55220719961841,0,0,0,1909.6399586830407,0,0,0,1418.6200225990974,0,0,0,0,0,0,0,0,3.195451847758517,696.7659355139882,0,3.195451847758517,1333.0285785364927,696.7659355139882,1909.6399586830407,0,0,0,85.591444062604765,0,0,0,0,0,0,0,0,0,0,1329.6620359696417,0,0,972.6588642932859,0,195.05759013137236,0,0,0,0,0,569.697677394522,0,0,25.955224483293247,0,0,0,0,0,0,0,0,0,0,0,18.2127257486669,0,0,0,0,0,0,0,694.8771656953759,222.10008492782936,0,0,0,0,0,0,0,0,0,0,0.1401747174174916,9.557053069769493,1.912378611992017,2.384830790461934,1.7842835114273632
Ciudad de Mexico,M-030,167.87572289059386,0,0,0,35.11920885970006,0,0,410.5720494822849,0,0,0,76.92380107192514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.2499401064568,0,0,0,0,166.24084219810373,0,0,0,0,0,0,0,0,431.6946920979865,0,0,0,0,0,0,258.79609020657404,0,0,0,0,0,0,0,0,0,0,67.78345100624627,0,0,55.953058635706405,0,0,0,0,0,0,0,0,0,0,0,191.01709805016716,0,0,0,0,375.73717461239806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4635314902720138,14.237039716099025,6.11032641878027,6.287817821925468,3.465096730173216
Ciudad de Mexico,M-041,711.0017495389162,0,0,0,631.39402365214,0,0,0,0,690.8148693133774,44.847178286191266,10.302994119287469,0,0,0,0,0,0,0,0,0,0,0,0,578.6097183217606,0,0,943.0364130283264,0,0,0,0,0,0,0,566.7146835599162,0,0,0,0,0,821.2466944813766,78.38414520712428,0,943.0364130283264,0,0,245.69356219317598,0,0,0,0,0,0,0,0,0,0,231.86404944583597,0,0,7.426927694170271,101.31184646175561,134.93659536011853,7.161800743933814,0,0,0,0,1582.12736128918,0,0,0,0,0,0,0,0,0,23.532233914994823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08610875138219264,8.053581102356585,1.584208961755733,3.013140839181855,2.5713927400833674
Estado de Mexico,E-161,0,0,0,0,0,0,0,66.10685187481353,0,0,503.223106734073,7.71461931485124,208.41875317514206,59.479585428441695,0,0,0,0,0,0,0,0,0,0,0,0,844.9429165273303,0,0,0,0,0,0,0,0,0,0,0,0,0,366.69190393288545,0,478.2510125944449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42219770982898774,0,0,0,0,62.589215235506,0,6.345859027445503,0,0,0,0,0,0,0,0,723.6256954956858,0,0,0,24.565983357165383,0,0,0,0,0,0,0,0,27.393965701717327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.835096761853429,14.743297409233772,6.852711235939166,7.041374241753219,2.639426938242484
Estado de Mexico,E-160,0,0,0,0,0,0,0,80.99264814935215,0,0,292.95373230317887,439.98229619100186,82.67275791454698,154.4108450951986,0,0,0,0,0,0,0,0,0,0,0,0,952.2837315562258,0,0,0,0,0,98.72854809700567,0,0,0,0,0,0,0,297.1799608364467,0,655.1037707197792,0,0,0,0,21.050905503496157,0,0,0,0,0,77.67764259350952,0,0,0,0,0,0,0,0,12.510371383748577,0,0,324.9541061662218,0,0,0,0,0,0,0,0,0,0,433.39804349232253,0,0,0,63.10891320934436,0,0,0,0,0,0,0,0,217.04084540160392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2047091739453526,18.160838872971876,6.801060393439023,7.253072199198166,4.196448176775952
Morelos,S-080,0,0,0,0,0,0,0,60.596267365392066,0,0,102.05962984979755,881.304857625946,158.28799676842274,409.06642740735634,0,0,0,0,0,0,0,0,0,0,0,0,723.702463761595,0,0,0,0,0,887.6127152552642,0,0,0,0,0,0,0,516.6446587000562,0,207.0578050615389,0,0,0,0,545.2225692817375,0,0,0,0,0,342.3901459735267,0,0,0,0,0,0,8.356350171591062,0,188.46532971110827,0,0,27.007429716539036,0,0,0,206.13629939622538,0,0,0,0,0,0,1134.1813098332286,0,0,0,0,0,0,0,0,0,0,0,0,47.16846018818924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6051111138777079,11.555109472143169,3.281098494575086,3.894455175902639,2.2053221325767276
Estado de Mexico,E-162,0,0,0,0,29.951490912915023,0,0,187.93459955797812,0,0,814.4252866384905,1188.1419387939666,2205.431231707767,842.2829699575259,328.9548702557963,0,0,0,0,0,0,0,0,0,0,0,2568.8468034336793,179.43594424802842,708.6202472272294,0,0,825.8934433078932,1314.325949607981,0,0,0,0,0,0,0,2161.825279215723,88.84986118921941,407.02152421795614,0,179.43594424802842,0,0,58.165440967112595,0,378.90992704769263,0,0,0,2322.914410939079,0,0,0,0,0,0,153.58637412480937,0,192.9346675070544,24.89961494834926,0,63.32608012953327,0,162.34480747281285,0,510.25558210012304,0,2.0342984801985327,85.0997893826656,0,0,0,4400.528567048497,0,0,0,0,0,0,0,0,0,0,0,0,2.112606631298177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601508230499794,12.377520612879312,2.9320309150985144,3.2748941707778534,2.05009234168008
Morelos,S-088,0,1145.8334500888427,0,0,3612.7974255844656,0,0,0,0,0,0,458.6483067581865,0,0,35.14752695290153,0,1988.7565290230061,69.3357210142339,0,0,0,51.07468089228738,0,0,766.2552692989871,0,0,413.660621650191,2737.270621052145,0,0,0,0,0,0,0,0,0,3371.2084759576733,73.19865235491916,0,2680.436965860011,1859.8573012784286,766.2552692989871,413.660621650191,0,0,627.3645107631814,0,0,0,0,0,0,0,0,1014.0189714631167,0,1476.6394355669074,0,0,316.61699852239525,0,0,0,0,0,0,0,585.777580032086,0,0,2391.9212894848165,0,0,0,37.39446873804852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553.2438679693737,0,0,0,0,0,0,0,0,0,0,0,0.1401747174174916,9.622029799867468,2.849657246964365,3.079338318618857,2.1559275005157517
Morelos,S-097,0,0,0,0,445.67471421440644,0,0,0,0,0,0,876.631019063226,0,0,0,0,339.1113213163492,0,0,0,0,0,0,0,879.7013828453003,0,0,200.1943834686013,0.9768591761849821,0,0,0,0,0,0,0,0,0,580.5444291038325,0,0,428.12260268923416,153.39868559078332,879.7013828453003,200.1943834686013,0,0,0,0,0,0,0,0,0,0,0,0,0,556.2075948847458,0,0,100.4708112483989,0,0,0,0,0,0,0,412.5452454004842,0,0,326.5564338838093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.63696917644216,0,0,0,0,0,0,0,0,0,0,0,0.4222768717257724,7.980875877697325,2.8997579830668823,3.3290407962584267,1.886960423030415
Morelos,S-096,0,0,0,0,230.94042942835782,0,0,47.37242639306933,0,0,0,217.58553408724657,0,0,0,0,1124.3826448272448,24.890578512291647,0,0,0,0,0,0,262.933608925933,0,0,13.00222908423394,0,0,0,82.68732759810952,0,0,0,0,0,0,1286.5484476400454,0,0,0,1286.5484476400454,262.933608925933,13.00222908423394,0,0,0,0,0,0,0,0,0,82.68732759810952,0,0,0,250.85253740451597,0,0,237.3292876604218,0,0,0,0,0,0,0,129.48758129595095,0,0,53.68972340790052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.0098397001888,52.73751796059236,0,0,0,80.06512581866225,0,0,0,0,0,0,1.0367742814387346,14.896521742563165,6.13047740920668,5.933089806510372,2.801405324826534
Morelos,S-094,0,0,0,0,76.99542720410517,0,0,0,0,0,0,160.1047066595267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.55515531958412,100.64832473889504,0,0,81.89665380508374,0,0,0,0,0,0,0,0,81.89665380508374,100.64832473889504,0,0,54.55515531958412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16143974062548952,0,0,0,0,0,0,0,0,0,0,215.01692423215016,0,0,15.88453049727888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.037239393540891,0,0,0,0,0,0,0,0,0,0,0.871718052666318,3.6613129253758485,1.601415156570044,1.9011467157301771,1.0047386972092096
Morelos,S-095,0,0,0,0,1155.4824763423396,0,0,0,0,0,0,1497.3215965318577,0,0,1161.763467445039,0,882.0023065210929,1081.2378570100277,0,0,0,82.57832481687777,0,0,150.2666818685392,0,0,260.94843836573705,3055.241564865583,0,0,929.6505850586639,0,0,0,0,0,0,1163.6527890767752,300.62596943230244,0,1966.6234132926652,1163.6527890767752,150.2666818685392,260.94843836573705,0,0,1088.673694796181,0,0,0,0,0,0,929.6505850586639,0,0,300.57042620903894,247.78521784257424,0,0,16.107659830781817,0,1.5728938753429569,0,0,0,0,0,619.1087686480615,0,0,2743.427622608359,0,0,0,171.12318790105581,0,0,0,59.72000799315768,0,0,0,106.73883351018736,0,0,0,0,0,0,0,1754.3138783023044,136.45397524615962,0,0,0,4.033982909147395,0,0,0,0,0,0,0.10891986313398738,17.697736269793552,2.6934402063205325,4.186892030364072,3.871096890670008
Morelos,S-062,0,0,0,0,1049.571272880479,0,0,170.66229234554285,0,0,0,648.2295089051953,0,0,1816.4213455525787,0,455.9832437039184,0,0,0,0,0,0,0,2331.0794270107554,0,0,440.49630194332786,1151.7614395642936,0,0,0,28.86692148622333,0,0,0,0,0,188.66357338309462,0,0,465.82579333198095,188.66357338309462,2331.0794270107554,440.49630194332786,0,0,714.802567718536,0,0,0,0,0,0,0,0,0,0,573.9595099680907,0,0,513.5145064308845,0,308.2170807058369,0,0,0,0,0,718.2444613737612,0,0,1006.4188798168226,0,0,0,0,0,0,0,0,0,0,0,29.200902780077996,0,0,0,0,0,0,0,991.3123223122116,0,0,0,0,0,0,0,0,0,0,0,0.06942311309637791,6.586240666084884,1.40014816239997,1.5544471795346306,1.1486844081192928
Morelos,S-056,0,0,0,0,157.15305732608402,0,0,0,0,0,0,0,0,0,188.00426073512213,0,298.2612308227115,0,0,0,0,0,0,0,206.7165067900653,0,0,0,33.365368743035944,0,0,0,0,0,0,0,0,0,403.3366733508159,0,0,33.365368743035944,403.3366733508159,0,0,0,0,0,0,0,0,0,0,0,206.7165067900653,0,0,0,46.34979003005613,0,0,165.10704338848842,0,0,0,0,0,0,0,0,0,0,41.74886933768168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.2128461276933,0,0,0,0,0,0,0,0,0,0,0,0.46370004255342645,12.4719276507228,4.614170729112097,5.359137703374751,2.6804604084291612
Morelos,S-058,0,0,0,0,223.31329363999293,0,0,0,0,0,0,0,0,0,241.10373623257877,0,720.0323657129583,0,0,0,0,0,0,0,192.3416279709374,0,0,0,58.92575606348273,0,0,0,0,0,0,0,0,0,933.1820115511052,0,0,58.92575606348273,933.1820115511052,0,0,0,0,0,0,0,0,0,0,0,192.3416279709374,0,0,0,0,0,0,332.894926808774,0,0,0,0,0,0,0,0,0,0,88.06357938884655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.4908893879588,0,0,0,0,0,0,0,0,0,0,0,0.7100351394749612,11.895474176053664,5.110627089111306,5.6686976305896914,2.90109924478976
Morelos,S-059,0,0,0,0,302.3944294034466,0,0,0,0,0,0,0,0,0,384.35669515211714,0,291.95268914742655,0,0,0,0,0,0,0,422.8633564312295,0,0,0,125.1670350778076,0,0,0,0,0,0,0,0,0,430.6734221939536,0,0,125.1670350778076,430.6734221939536,74.00120674163031,0,0,0,0,0,0,0,0,0,0,348.86214968959916,0,0,0,229.70226086338042,0,0,225.47949904432232,0,0,0,0,0,0,0,0,0,0,68.00632463787137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.4020302833737,147.11369887401872,0,0,0,0,0,0,0,0,0,0,0.9013989821966597,11.545444725606872,3.1925356557840083,4.939150923611088,3.6591780961549865
Estado de Mexico,E-177,0,1238.0462734750026,0,0,1124.831023550295,0,0,0,0,0,0,0.4902553020738065,0,0,2952.9954606496103,0,695.8727879343351,0,0,0,0,0,223.65219113650397,0,1287.6195428190128,0,0,99.67279816197897,1182.017082336638,0,0,0,0,949.9277036253159,0,0,0,0,1313.0829394684988,1403.5679256361939,0,1398.6341629995545,1632.7928959793899,944.8843626554449,99.67279816197897,0,0,15.393994059279375,0,0,0,0,0,0,23.02522365267688,0,0,2121.4845545393136,2080.7210391385365,0,0,203.78437482826746,0,0,0,0,0,0,0,463.17670272498185,0,0,897.8326429428677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417.49637298841,172.8768594245186,0,0,0,0,0,0,0,0,0,0,0.13884602234979943,10.415394695931344,1.3860547555332838,1.9657997645044067,1.785873085999489
Morelos,S-055,0,0,0,0,268.93834114333544,0,0,0,0,0,0,40.18275451107723,0,0,4.17914907425968,0,196.2125462978761,0,2.395118868433079,0,0,0,0,0,19.749519577254357,0,0,0,315.26398432346735,0,0,0,0,0,0,0,0,0,176.8944059943547,0,0,315.26398432346735,176.8944059943547,0,0,0,0,0,0,0,0,0,0,0,19.749519577254357,0,0,0,240.0239283457922,0,0,0,0,0,0,0,0,0,0,0,0,0,78.20925036058576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6747311884826,0,0,0,0,0,0,0,0,0,0,0,0.4684721697972209,4.111952584927421,2.8589781434616786,2.4518118723214486,1.1782772475182801
Estado de Mexico,E-180,0,0,0,0,470.8598302759292,0,0,0,0,0,0,684.4808189216478,0,0,558.2495993775385,0,803.1641692844961,0,48.61230276258851,84.73520052254275,0,0,0,0,1341.9485953564733,0,0,0,677.7379407199498,0,0,0,0,0,0,0,0,0,630.4153850684522,0,0,677.7379407199498,630.4153850684522,0,0,0,0,0,0,0,0,0,0,0,1341.9485953564733,0,0,0,843.4526172179707,0,0,17.319880577951157,0,0,0,0,0,0,0,0,0,0,117.1333430021273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.2778777960453,850.9182025507441,0,0,0,0,0,0,0,0,0,0,0.45072738073210344,18.729094480239148,5.071329376578099,6.2325085261050015,4.27283331397981
Morelos,S-057,0,0,0,0,194.68515124166564,0,0,0,0,0,0,0,0,0,0.7037214395400138,0,19.56995306892188,0,0,0,0,0,0,0,6.117078087006836,0,0,0,194.72219833753658,0,0,0,0,0,0,0,0,0,14.119549325606833,0,0,194.72219833753658,14.119549325606833,0,0,0,0,0,0,0,0,0,0,0,6.117078087006836,0,0,0,77.01138767243829,0,0,0,0,0,0,0,0,0,0,0,0,0,114.13365611005976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.813781967659576,0,0,0,0,0,0,0,0,0,0,0,0.4870932879252979,2.521227493784556,1.4660602619404641,1.42199938885892,0.6839787976542526
