cvesht_edo,id_nano,alt_mean,alt_sd,densff_mean,densff_sd,prom_mean,prom_sd,slope_mean,slope_sd,glg_andesita,glg_toba_intermedia,glg_brecha_sedimentaria,glg_brecha_volcanica_basica,glg_toba_basica,glg_toba_basica_brecha_volcanica_basica,glg_aluvial,glg_basalto,glg_basalto_toba_basica,glg_volcanoclastico,glg_caliza,glg_conglomerado,glg_n_a,glg_dacita,glg_brecha_volcanica_intermedia,glg_lacustre,glg_basalto_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,suelo1_andosol,suelo1_cambisol,suelo1_regosol,suelo1_feozem,suelo1_litosol,suelo1_n_a,suelo1_fluvisol,suelo1_luvisol,suelo1_vertisol,suelo1_planosol,suelo1_histosol,suelo1_acrisol,suelo1_rendzina,suelo1_casta_ozem,suelo1_castanozem,suelo1_gleysol,suelo1_solonchak,suelo2_cambisol,suelo2_litosol,suelo2_vertisol,suelo2_feozem,suelo2_regosol,suelo2_n_a,suelo2_ninguno,suelo2_fluvisol,suelo2_andosol,suelo2_planosol,suelo2_luvisol,suelo2_gleysol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castanozem,suelo2_histosol,suelo2_solonchak,usv_us_ath,usv_vn_be_p,usv_vn_bo,usv_vn_bp,usv_vn_bp_e,usv_vs_be,usv_us_ah,usv_ic_pzi,usv_vn_dv,usv_vs_bp,usv_ic_bc,usv_vn_pam,usv_vs_bo,usv_vn_be,usv_us_ar,usv_vs_bp_e,usv_vn_sva,usv_vs_be_p,usv_vn_ca,usv_vn_mc,usv_ic_pc,usv_vn_tul,usv_vn_ms,usv_vn_bmm,usv_vs_sbc,usv_vs_bmm,usv_vn_mdr,usv_ic_pmi,usv_vn_sbc,usv_vn_bg,usv_vs_bt,usv_vn_ph,sueloinifap_andosol_humico,sueloinifap_cambisol_humico,sueloinifap_regosol_eutrico,sueloinifap_feozem_haplico,sueloinifap_litosol,sueloinifap_cambisol_eutrico,sueloinifap_regosol_districo,sueloinifap_fluvisol_districo,sueloinifap_fluvisol_eutrico,sueloinifap_andosol_molico,sueloinifap_feozem_luvico,sueloinifap_na,sueloinifap_rendzina,sueloinifap_luvisol_cromico,sueloinifap_vertisol_pelico,sueloinifap_andosol_ocrico,sueloinifap_planosol_eutrico,sueloinifap_vertisol_cromico,sueloinifap_planosol_molico,sueloinifap_luvisol_ortico,sueloinifap_regosol_calcarico,sueloinifap_cambisol_cromico,sueloinifap_feozem_gleyico,sueloinifap_histosol_eutrico,sueloinifap_acrisol_humico,sueloinifap_feozem_calcarico,sueloinifap_castanozem_calcico,sueloinifap_cambisol_calcico_calcarico,sueloinifap_castanosem_haplico,sueloinifap_gleysol_molico,sueloinifap_solonchak_gleyico,sueloinifap_solonchak_molico
S-053,372,1306.3966988,186.276113224,0.0673065045002,0.00645713705608,1106.54771839,49.7169784378,5.654487250625484,3.7024557738771615,0,0,0,0,0,0,223.31329364017327,0,0,0,720.0323674906523,0,0,0,0,0,0,241.10373696535635,0,0,0,0,0,0,0,0,0,192.3416279712469,0,0,0,0,58.92575606350402,0,0,0,933.1820140614877,0,0,0,0,0,933.1820140614877,0,58.92575606350402,0,0,0,0,0,0,0,0,192.3416279712469,0,0,0,0,0,0,0,0,0,0,0,0,332.8949268085164,0,0,0,0,0,0,88.06357938888584,0,0,0,0,0,0,0,0,0,763.4908918988174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.748974668468,0,40.97381772700264,0,0,0,0,0,0,0,0,0,0,133.72660570076596,0,0,0,0,0,0
S-054,373,1156.08533284,136.681187584,0.0652225103229,0.0103806770978,1047.36149597,16.0155589795,5.352389877288817,4.786141815577256,0,0,0,0,0,0,302.394429403559,0,0,0,291.95268927399866,0,0,0,0,0,0,384.3566951520852,0,0,0,0,0,0,0,0,0,422.8633564312779,0,0,0,0,125.16703507799554,0,0,0,430.67342232038334,0,0,0,0,0,430.67342232038334,74.00120674179048,125.16703507799554,0,0,0,0,0,0,0,0,348.8621496894874,0,0,0,0,0,229.70226086324467,0,0,0,0,0,0,225.4794990439213,0,0,0,0,0,0,68.00632463832939,0,0,0,0,0,0,0,0,0,455.5157292841816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.1122118416752,0,110.19579312682463,0,0,0,0,0,0,0,0,0,0,412.3958088611605,0,0,0,0,0,0
S-126,374,1060.89007329,147.689866035,0.03026701736,0.0277701581428,1059.80317898,49.6561281283,1.8602335066861473,1.718552398826294,0,0,0,0,0,0,1124.8310351067503,0.49025530207327883,0,0,695.8727982682576,1238.046339629192,0,0,0,0,0,2952.995544687283,0,0,0,0,0,223.6521918451705,0,949.9276834087653,0,1287.6196320062486,0,99.67279562960796,0,0,1182.0171095550336,0,0,0,1313.0829434347647,0,1403.5680008044235,0,0,0,1632.792902177572,944.8844496109123,1398.634204203092,0,99.67279562960796,15.393988902440162,0,0,0,0,0,23.02522365252914,0,0,2121.4846006626904,0,0,2080.7211181046887,0,0,0,0,0,463.1767174161083,203.78437482697964,0,0,0,0,0,0,897.8326669010406,0,0,0,0,0,0,0,0,0,2590.373287589578,0,0,0,0,0,0,0,0,0,0,402.45177656574873,0,0,0,0,0,0,0,0,1348.8994470077625,0,1233.8168135399017,0,0,0,0,0,0,0,0,0,0,920.8113942441597,221.0831628717501,969.9540742858086,1138.8714963238147,0,0,0
S-050,375,1065.86583208,57.670811521,0.0325374942109,0.0132760929929,1085.25292969,15.2795956366,2.692743274549109,1.8447335841108554,0,0,0,0,0,0,268.93834114262984,40.18275449133017,0,0,196.21254776191762,0,0,0,0,0,0,4.179149074196761,0,2.3951188683936993,0,0,0,0,0,0,0,19.74951955586187,0,0,0,0,315.26398432460957,0,0,0,176.89440745810992,0,0,0,0,0,176.89440745810992,0,315.26398432460957,0,0,0,0,0,0,0,0,19.74951955586187,0,0,0,0,0,240.02392832528523,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2092503605631,0,0,0,0,0,0,0,0,0,193.67473265268026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.58604597668028,0,281.38243891143844,0,0,0,0,0,0,0,0,0,0,37.93942645041723,0,0,0,0,0,0
S-129,376,1194.2688419200001,162.578081269,0.028522264071,0.0146367941617,1101.33808826,33.7262688631,6.067855307103793,4.13703586228369,0,0,0,0,0,0,470.8598302759424,684.4808187982202,0,0,803.1641565311486,0,0,0,0,0,0,558.2495993773184,0,48.612302761989866,84.73520052287238,0,0,0,0,0,0,1341.9485953563978,0,0,0,0,677.7379405959605,0,0,0,630.4153723152031,0,0,0,0,0,630.4153723152031,0,677.7379405959605,0,0,0,0,0,0,0,0,1341.9485953563978,0,0,0,0,0,843.4526172212461,0,0,0,0,0,0,17.319880640571412,0,0,0,0,0,0,117.13334300226076,0,0,0,0,0,0,0,0,0,1672.1960674035463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.4454194927349,0,588.3372982631516,0,0,0,0,0,0,0,0,0,0,1278.3191905114838,0,0,0,0,0,0
S-052,377,1015.69731154,18.5911763423,0.0426352891243,0.00817118501321,1055.98779975,15.0949473388,1.2886322217374155,0.6822875917776573,0,0,0,0,0,0,194.68515124154612,0,0,0,19.569953069103622,0,0,0,0,0,0,0.703721439600886,0,0,0,0,0,0,0,0,0,6.117078087038414,0,0,0,0,194.72219833734633,0,0,0,14.119549325853495,0,0,0,0,0,14.119549325853495,0,194.72219833734633,0,0,0,0,0,0,0,0,6.117078087038414,0,0,0,0,0,77.01138767287456,0,0,0,0,0,0,0,0,0,0,0,0,0,114.13365610950227,0,0,0,0,0,0,0,0,0,23.813781967835435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.046631407028208,0,192.04866492074729,0,0,0,0,0,0,0,0,0,0,10.86352942245578,0,0,0,0,0,0
S-102,378,1136.04219426,127.84391931,0.186990266045,0.0250156298281,1035.93312581,22.6221281161,6.76367141445367,2.331554668039635,0,0,0,0,0,0,0,0,0,0,408.0851308555845,0,0,0,0,0,0,168.3301275899534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.214983257965475,0,0,0,282.8520736942742,283.3482014932706,0,0,0,0,282.8520736942742,0,0,0,0,10.214983257965475,0,0,0,0,0,0,0,0,283.3482014932706,0,0,0,0,0,0,0,0,3.2566492264890234,104.23908927506055,0,0,0,0,0,0,65.05545772684856,0,0,0,0,0,0,0,0,0,403.8640622171435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.14177260203104,0,2.5521452134332643,0,0,0,0,0,0,0,0,0,0,0,248.72134063004503,0,0,0,0,0
S-099,379,1267.56678132,148.509894868,0.211701150239,0.0220539881717,1075.66697998,21.9837685674,6.61289797483073,3.0337458485630715,0,0,0,0,0,0,0,0,0,0,525.5811860207423,0,0,0,0,0,0,145.46319988314616,105.85397867635031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43238379343856725,0,0,0,634.9698064387663,141.49617434794266,0,0,0,0,634.9698064387663,0,0,0,0,0.43238379343856725,0,0,0,0,0,0,0,0,141.49617434794266,0,0,0,0,0,0,0,0,0,82.74751352320827,0,0,0,0,0,0,2.2034205003742238,0,0,0,0,0,0,0,0,0,691.9474305565416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.4624268869742,0,0,0,0,0,0,0,0,0,0,0,0,0,127.43593769316202,0,0,0,0,0
S-098,380,1252.87749724,139.760227451,0.186149823315,0.0358497281807,1074.72529871,23.2425767967,5.387246997024442,3.80272086781503,0,0,0,0,0,0,226.11489072110604,42.48515240444102,0,0,153.3935574895785,0,0,0,0,0,0,121.65593219327774,255.41808136330974,0,0,0,0,0,0,0,0,0.04281905228583508,0,0,0,0,318.1102453081338,0,0,0,480.91454981137304,0,0,0,0,0,480.91454981137304,0.04281905228583508,318.1102453081338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.76045597547258,0,0,0,0,0,147.51412919618957,0,6.21870169855191,0,0,0,0,0,159.7997353900191,0,0,0,0,0,0,0,0,0,372.77459191151627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.61218487770344,0,298.4554292940417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-101,381,1092.0829382700001,157.202464492,0.206104639769,0.0298373132918,1049.3068042,33.8000909673,6.352367717902726,4.894004033663136,0,0,0,0,0,0,599.6152428337571,0,0,0,761.8925338204353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25185024167119,0,236.84911729205658,0,0,213.57429562701626,0,0,0,818.8325103957033,0,0,0,0,0,818.8325103957033,92.25185024167119,0,0,236.84911729205658,213.57429562701626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.07687520300084,0,0,0,0,0,0,0,433.6324302411249,0,0,0,0,0,0,0,0,0,665.7984712101021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.273029190994,0,224.1649270465848,0,0,0,0,0,0,0,0,0,0,364.06982041669454,0,0,0,0,0,0
S-100,382,1202.54787794,173.820919981,0.239608714623,0.00742084493849,1082.77785819,13.3893319187,6.996235909774809,3.728229257396874,0,0,0,0,0,0,124.63042059811764,0,0,0,456.3407565715303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.23771791300068,0,0,0,0,0,0,0,0,484.733459256648,0,0,0,0,0,484.733459256648,96.23771791300068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654154598711536,0,0,0,0,0,0,0,138.26652516210657,0,0,0,0,0,0,0,0,0,442.63923654769076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.0610934082736,0,0,0,0,0,0,0,0,0,0,0,0,101.91008376136875,0,0,0,0,0,0
S-097,383,1270.01914092,197.115830689,0.23338682336,0.0135525651783,1072.19646858,15.0527523615,6.82986334689931,3.054642897639785,0,0,0,0,0,0,109.97596051095273,0,0,0,655.6729314926368,34.195899415375536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.363084524057,0,0,0,0,0,0,0,0,707.4817068949139,0,0,0,0,0,707.4817068949139,92.363084524057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.468659790078913,0,0,0,0,0,103.0348768960859,0,0,0,0,0,0,0,0,0,678.3412547327453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.0641646496775,0,0,0,0,0,0,0,0,0,0,0,0,100.78062676927851,0,0,0,0,0,0
S-096,384,1345.60075038,199.196018887,0.229896143079,0.0114897946025,1064.7561849,11.1841049133,6.397025008390751,3.357648230525835,0,0,0,0,0,0,40.99502809230594,28.313749106958376,0,0,778.9267500247033,159.85040350832372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.185082925711,0.5032356382468853,0,0,0,0,0,0,0,958.3976121682795,0,0,0,0,0,958.3976121682795,49.185082925711,0,0,0,0,0,0,0,0,0,0.5032356382468853,0,0,0,0,0,127.7753445468491,0,0,0,0,0,0,0,0,0,0,0,0,0,38.93291696091976,0,0,0,0,0,0,0,0,0,841.3776692245034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.2278057686838,0,0,0,0,0,0,0,0,0,0,0,0,60.858124963614465,0,0,0,0,0,0
S-095,385,1453.48965261,164.436791168,0.221970126033,0.00960113030076,1083.11187744,33.6066456249,7.434701511275659,3.371172882134981,0,0,0,0,0,0,0,4.289353900938169,0,0,539.3871300536834,65.53031326139659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.40625796596248,0,0,0,0,0,0,0,0,559.8005392500245,0,0,0,0,0,559.8005392500245,49.40625796596248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07456450325744,0,0,0,0,0,6.07763892861986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.0545937840861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0810950194847,0,0,0,0,0,0,0,0,0,0,0,0,54.12570219651942,0,0,0,0,0,0
S-094,386,1402.25129043,200.728701313,0.211759267251,0.016386989553,1092.68933919,38.5525247269,8.748201750017643,4.782187376293891,0,0,0,0,0,0,73.25400162723344,0.18277294725793153,0,0,417.28218969328213,119.27445264964025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.35270370889,0.48702556399572233,0,0,0,0,0,0,0,468.1536876444736,0,0,0,0,0,468.1536876444736,141.35270370889,0,0,0,0,0,0,0,0,0,0.48702556399572233,0,0,0,0,0,185.64434323211012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.3490736852491,0,0,0,0,0,0,0,0,0,0,0,0.6919335865689298,0,0,0,0,0,0,0,466.04710847090365,0,0,0,0,0,0,0,0,0,0,0,0,143.25437485991264,0,0,0,0,0,0
S-116,387,1857.6976843100001,220.981523078,0.149645968961,0.0525980592484,1100.94139608,70.5484327662,2.7430783351983994,0.9992365113248909,0,0,0,0,25.733523233035527,263.55620029079034,0,758.754172676739,0,0,0,0,0,0,0,0,0,16.980684925313874,0,0,0,0,0,0,761.9247988401263,0,303.09978228581923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.75581261745094,0,0,3.343969668368312,761.9247988401263,0,0,0,0,0,0,0,0,0,15.474703353656365,0,0,0,0,54.64605097677926,0,0,0,0,0,0,0,0,994.9038267955632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.4903270017475,0,293.5241947334905,0,0,0,5.010059390524363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-104,388,1379.62667877,114.752271572,0.0368864982308,0.0519567161149,932.919150431,66.4633063373,1.3095041304039774,0.5973776113255634,0,0,0,0,0,235.13286427080857,1429.6038529902069,0,0,0,0,0,0,0,0,0,0,1452.962084095883,0,0,0,0,0,0,0,0,1298.3005096051108,0,0,1060.2612314672779,0,0,759.1370602846126,0,0,0,0,0,0,0,0,0,0,0,666.330214741847,1391.1073551478764,1060.2612314672779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.1877432255778,0,0,0,0,0,0,0,1711.5110581313181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.7250392014162,0,0,0,0,0,0,0,0,371.5629873539531,0,0,1104.4107748016909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-103,389,1474.36607698,113.066361607,0.0819148058398,0.0654913624658,994.487922363,40.2024655477,1.683328368438016,0.9239601636726277,0,0,0,0,0,364.29646423663763,170.53329669939555,149.5697832319564,0,0,0,0,0,0,0,0,11.571734837500573,1562.2978846705162,0,0,0,0,0,0,180.40711897124194,0,1502.1189553110028,0,0,14.543848907656624,0,0,561.19924048604,0,0,0,0,0,0,0,0,0,0,0,221.56137803246796,1841.7568177645749,14.543848907656624,0,0,180.40711897124194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.56381172495583,428.18760778820183,0,0,0,0,0,0,0,1728.5177441628189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.3453183515169,0,1488.6312636829355,0,0,0,0,0,0,0,0,0,0,0,560.2925816415539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-105,390,1726.39007556,114.595955007,0.146308279441,0.04199148532,1080.19628398,60.1888014934,3.8162595118997626,2.4326059875886146,0,0,0,18.365335170711727,0,625.7529673678697,0,145.32940333954664,0,0,0,0,0,0,0,0,0,421.5087434191002,0,0,0,0,0,0,823.6337630020066,0,387.3226862952841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.7430556967838,0,0,0,387.3226862952841,0,0,0,264.8907073052228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.711385844372117,31.338903286269147,0,0,0,0,0,0,0,1154.9061601666272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.6889843020261,0,366.80054182339904,0,0,0,0,0,0,0,0,0,0,0,0,575.4669231718558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-107,391,1614.69145195,43.2323585166,0.0816458826885,0.0155461956609,1036.72991435,33.7190963468,1.5391562122904991,0.734454909786825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.24288086906273,0,0,0,0,0,0,71.23520916562848,0,283.0076717034247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.23520916562848,0,0,0,283.0076717034247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.21599356810663,0,0,0,0,0,0,0,222.02688730094434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.5265105082669,0,0,0,0,0,0,0,0,0,0,0,0,95.71637036078903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-119,392,2163.84556405,300.066920001,0.0549975963511,0.0267772684144,1120.55258408,51.2821581926,4.517212995075915,2.2727564984588486,0,0,0,11.704199778724517,685.693106582006,2014.6277269814645,0,0,1501.3155430863499,0,0,0,0,0,0,0,0,689.9466730586682,0,0,0,0,0,0,4101.324373289302,0,773.5019568992508,0,0,0,0,0,28.460919298862247,0,0,0,0,0,0,0,0,127.06733043545876,0,125.09540641193523,0,676.8674697861778,0,2072.0326967834308,0,1902.2243460704126,0,0,0,0,0,0,0,0,0,1560.2411143222607,280.5884362954247,0,0,0,276.0192574512834,545.0738963455228,0,0,320.3320316036949,0,0,0,0,1546.3282955046413,0,0,374.7042179646873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.7930615571704,0,700.0696296755441,0,0,0,88.15103142359665,0,0,0,0,0,0,0,3.3758509828164316,1355.8976758485046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-117,393,1990.68625277,106.597574955,0.136812568103,0.0378396276509,1183.19053248,20.5309614801,4.32305068925649,1.8599619139513686,0,0,0,93.27671932608916,0,360.9805421090263,0,20.87449544441273,321.8112832258793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.943040105411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.6336556682808,0,0,0,0,0,0,0,248.30938443713026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.25453012078464,18.412813535652827,0,0,0.1036949099676825,0,0,0,0,502.5850070193884,0,0,0.5869945196213601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.03398281622967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.9090572892072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-140,394,2166.70494648,155.671837087,0.0868368123335,0.053316078484,1140.50694555,51.5470199488,3.791753434945374,1.5627108363747475,0,0,0,77.24958886359383,254.87358647973022,84.67367283422303,0,809.3995180470406,1384.7756409282986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549.1101535074795,0,61.86185364522104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.8218576817869,0,0,0,0,0,0,61.86185364522104,2391.288295825693,0,0,0,0,0,0,0,0,0,294.87114707686544,0,0,0,0,601.8267522247698,276.527461696757,0,0,41.31443448471726,0,0,0,0,1287.6226458184974,0,0,108.80956585123232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416.4689323845,0,0,0,0,0,69.93824009154764,0,0,0,0,0,0,0,0,124.564834676729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-106,395,1737.28651917,120.437315247,0.115515654534,0.0284816083126,1081.73989868,48.6430484259,4.575217632687226,2.435328969335606,0,0,0,45.32948293511431,0,385.99466550891617,0,0,0,0,0,0,0,0,0,0,0,336.2683969038328,0,0,0,0,0,0,649.2697954586756,0,118.32274988917206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.2697954586756,0,0,0,118.32274988917206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.986700967243369,0,0,0,0,0,0,0,756.6058443807376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.25256397833243,0,0,0,0,0,0,0,0,0,0,0,0,676.3399813696162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-118,396,1899.7288243,112.217046201,0.108358039148,0.0286298532888,1156.09450073,34.7204222466,2.4676976879655306,1.1902509186918535,0,0,0,13.720917880588697,0,544.292391139556,0,0,62.861956529095316,0,0,0,0,0,0,0,0,22.67101701407419,0,0,0,0,0,0,594.462058152802,0,49.0842244105505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.80670126460643,0,0,0,49.0842244105505,0,0.1642680448354984,0,212.49108884336007,0,0,0,0,0,0,0,0,0,296.8917678763562,0,0,0,0,37.028064327474034,41.49001666611279,0,0,14.683443072353779,0,0,0,0,253.45299062097865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0980774895574,0,34.073811080276165,0,0,0,0,0,0,0,0,0,0,0,0,368.37439399356816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-108,397,1815.53490481,87.719180665,0.102141685252,0.0244399325738,1119.27715193,31.6477939969,4.0968711848571635,1.4653318204708534,0,0,0,0.6417737796065456,0,584.7871117221378,0,0,0,0,0,0,0,0,0,0,0,39.13886697749351,0,0,0,0,0,0,624.5677524792808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.5677524792808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8173440344885,0,0,0,0,0,0,0,0,0,0,0,0,0,563.750408444758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014668449968475088,0,0,0,0,0,0,0,0,0,0,0,0,624.5662856342929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-109,398,2064.92145712,205.033474869,0.0406512102255,0.019935204329,1160.85128393,33.4362689207,5.2979847083279354,2.1432235609591537,0,0,0,53.47176889738492,43.244735692089954,1834.1913207833775,0,0,0,0,0,46.217646253693104,0,0,0,0,0,488.50910307218203,0,0,0,0,0,0,2307.327915273699,0,158.3066594251502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666669841567447e-7,0,108.56483595985065,0,49.741823465299554,0,2307.3279151070324,0,0,0,0,0,0,0,0,0,0,0,1984.0002199023575,0,0,0,0,31.808868560939604,208.35502817463396,0,0,0,0,0,0,0,197.70432356807925,0,0,43.76613449271138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.7583736567475,0,39.045735343319855,0,0,0,75.77289190914476,0,0,0,0,0,0,0,0,1917.057573789577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-121,399,2982.43809018,258.349982618,0.0523518796681,0.0236375479067,1060.09656525,20.3686825877,6.63974754842074,3.035063741719359,0,0,0,0,1056.275392726647,0,0,0,521.9293745880112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.6182960867558,0,886.5864712278644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.5864712278644,0,0,0,0,274.7658977423838,0,416.85239834437203,0,0,0,0,0,0,0,0,0,4.890365594331696,0,159.0863408397567,741.4418780031554,0,0,0,0,0,345.05713138452546,0,0,0,15.405877422433607,305.2868585895179,7.036315480971608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.1925020977438,0,658.5071118669183,0,0,0,257.5051533500495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-122,400,2077.10397572,319.26953178,0.0168548751367,0.00686457750447,1130.40501286,59.5828004654,4.248308383478896,2.8345806525118378,0,0,0,0,374.2891331676639,602.2903284922473,0,0,0,0,0,678.9165730876904,0,0,0,0,0,1015.5129284278945,0,0,0,0,0,0,1783.939381581904,0,453.9138688951289,0,0,0,0,0,433.1557126985222,0,0,0,0,0,0,0,0,0,0,453.9138688951289,0,433.1557126985222,0,663.4583303371572,0,1120.4810512447466,0,0,0,0,0,0,0,0,0,1099.248472026412,0,0,0,0,34.49113669074031,192.06773746426887,0,0,16.484600466174946,0,0,0,0,883.0874817325114,445.6295347954366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.3850223615111,0,14.81937291954316,0,0,0,417.69693054656557,0,0,0,0,0,0,0,437.98571624473055,7.12192110341728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-112,401,2214.09622809,380.601109051,0.0163854563675,0.0118534424542,1076.57271967,63.8150363592,5.877974579047515,3.4621762085487577,0,0,0,0,2225.1838376552614,288.3313006076637,0,0,0,0,0,863.8099164432405,0,0,0,0,0,658.2724773043316,0,0,0,0,0,0,3028.932116108549,0,1006.6654159010449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.29876068065533,371.55177311455645,0,0,0,594.0880482242953,0,2822.658949990087,0,0,0,0,0,0,0,0,0,1817.963446010177,2.629725272143726,2.708478543401132,418.0100829970118,0,132.7159833443323,211.0980693293666,0,0,443.59341645495675,0,0,0,389.4226141678804,615.7154596648566,0,0,1.740256225437495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979.6261315348743,0,1055.9714004751079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
